district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,5,302.0132,120.2423,2.277,1
01-02,1,5,186.0134,64.9202,0.8554,1
02-01,2,2,87.0887,57.4926,24.4295,0
04-01,4,5,216.8631,63.7526,2.7297,1
04-02,4,5,326.6984,97.2428,0.0733,1
04-03,4,5,275.3926,74.4935,15.0069,2
05-01,5,4,150.181,60.3133,5.308,2
05-02,5,4,133.6282,65.6924,9.7244,3
06-01,6,7,673.9968,118.9166,0.0,2
06-02,6,7,201.6673,24.1959,0.0,3
06-03,6,7,172.2026,31.6753,0.0,3
06-04,6,7,432.2561,99.2995,0.0,1
06-05,6,7,183.3385,32.462,0.0,2
06-06,6,7,240.9743,45.7811,0.0,2
06-07,6,7,228.0786,71.8838,0.0,2
06-08,6,7,188.3372,41.2756,0.0,2
06-09,6,7,68.3936,3.705,0.0,3
06-10,6,7,255.3954,37.2421,0.0,1
06-11,6,7,77.6767,13.938,0.7882,4
06-12,6,6,6.7365,0.0015,0.0015,4
08-01,8,7,404.9221,76.8214,0.3226,3
08-02,8,5,182.7459,58.2853,0.0,1
09-01,9,4,221.6472,78.4283,0.3485,1
09-02,9,4,124.3623,51.6857,4.769,1
10-01,10,3,151.5207,66.9367,2.6002,1
11-01,11,2,84.7581,44.2473,28.8769,0
12-01,12,7,369.3716,81.0551,0.0,1
12-02,12,7,258.1655,37.3487,0.0,2
12-03,12,7,318.8488,70.5053,0.0,1
12-04,12,7,403.2289,80.1794,0.0,2
12-05,12,7,317.2453,80.5393,10.1901,2
12-06,12,6,430.5607,86.789,9.334,2
12-07,12,5,44.2582,10.0538,1.0037,2
13-01,13,7,372.4283,85.395,0.0,3
13-02,13,5,238.3406,66.7017,0.0,1
13-03,13,5,199.107,70.0973,5.7082,1
13-04,13,5,194.4797,79.4193,4.1259,1
15-01,15,4,143.5467,40.1427,0.0,1
16-01,16,5,227.7007,66.8733,0.0,2
17-01,17,7,404.9648,115.4907,0.0,1
17-02,17,7,88.4308,11.0408,0.0,3
17-03,17,7,226.83,35.6103,0.0,3
17-04,17,6,310.3915,88.0658,0.0,1
18-01,18,7,378.1035,80.7647,0.0,2
18-02,18,7,310.4749,54.8574,0.0,1
19-01,19,4,189.4666,91.4576,0.0021,1
19-02,19,4,120.1777,37.9214,16.1665,2
20-01,20,4,129.5027,54.0944,1.8828,2
20-02,20,4,129.8887,36.6332,0.4827,2
21-01,21,5,225.6294,72.5621,0.0,1
21-02,21,5,262.7346,88.7803,8.0338,1
22-01,22,5,175.7224,55.5802,5.5612,1
22-02,22,5,170.7671,47.6483,17.4036,1
23-01,23,4,172.2646,70.9124,0.0,0
24-01,24,7,425.8905,108.3307,0.0,1
24-02,24,6,118.2116,25.6729,0.0,3
25-01,25,7,255.0079,36.94,0.0,3
25-02,25,7,308.3614,100.6376,0.0,3
26-01,26,7,304.2021,64.2186,0.0,3
26-02,26,5,292.8179,127.2721,4.9301,0
26-03,26,5,264.481,62.8196,0.0,1
26-04,26,5,78.3712,13.6593,0.0,2
27-01,27,7,266.8402,46.0504,0.0,1
27-02,27,5,247.4776,71.2366,0.0227,1
28-01,28,4,163.8615,65.9308,12.1109,1
28-02,28,4,124.5976,33.9806,0.1961,2
29-01,29,7,339.9511,74.6357,0.0,1
29-02,29,6,310.4402,95.2369,10.6374,0
30-01,30,3,181.4031,88.0539,14.7554,2
31-01,31,5,200.9479,72.4678,0.0,2
32-01,32,4,385.7297,159.482,0.0,0
32-02,32,4,103.2137,35.9112,2.3505,1
33-01,33,4,187.7139,85.2596,9.0914,2
34-01,34,7,416.7797,69.1535,0.0,2
34-02,34,7,302.234,57.0235,0.0,2
34-03,34,5,103.1272,22.5839,1.5573,2
35-01,35,6,280.8885,77.4016,0.0,2
36-01,36,7,288.5054,60.1647,0.0,4
36-02,36,7,340.0426,51.6854,0.0,2
36-03,36,7,207.9834,42.2364,0.0,3
36-04,36,7,266.338,38.1047,0.0,2
36-05,36,7,280.8155,49.3582,0.0,2
36-06,36,7,230.3967,34.7734,0.0,3
37-01,37,7,342.5939,84.3354,0.0,3
37-02,37,5,277.9608,107.2862,5.1374,1
37-03,37,5,248.0722,78.8053,5.0209,2
37-04,37,5,143.6487,51.7615,0.0,1
38-01,38,2,76.8795,48.161,32.3379,0
39-01,39,7,277.7559,50.1319,0.0,1
39-02,39,7,409.0165,60.1612,0.0,1
39-03,39,6,283.5432,77.756,0.0235,1
39-04,39,5,224.2114,75.7952,8.8178,2
40-01,40,4,223.2916,102.5942,15.9958,0
40-02,40,4,197.2176,52.1673,4.0481,1
41-01,41,5,337.678,103.4635,10.1588,2
41-02,41,4,290.6065,108.6126,1.1569,1
42-01,42,7,351.0675,89.4958,0.0,2
42-02,42,7,388.8627,92.6221,0.0,3
42-03,42,7,413.1572,70.0979,0.0,3
42-04,42,6,399.6638,128.713,0.671,2
44-01,44,3,115.3756,58.33,2.6831,0
45-01,45,5,203.5638,64.9156,0.0,2
45-02,45,5,297.3326,102.7365,8.1181,2
46-01,46,2,96.7074,67.8532,38.6471,0
47-01,47,7,286.4777,66.4498,0.0,3
47-02,47,7,508.655,116.9984,6.4794,3
48-01,48,7,336.2447,79.2184,0.0,3
48-02,48,7,346.3726,96.0032,0.0,2
48-03,48,7,309.0019,43.1441,0.0,1
48-04,48,7,306.5484,66.6119,0.0,2
48-05,48,7,289.8506,64.4188,0.96,1
48-06,48,7,224.2968,35.2963,0.0,3
48-07,48,7,229.2958,33.4156,0.0,2
48-08,48,7,280.397,63.3878,3.5576,2
48-09,48,6,69.9626,12.7352,3.0191,1
49-01,49,4,173.1394,71.1392,0.3781,1
49-02,49,4,137.7286,41.6645,2.8877,1
50-01,50,2,79.8642,47.5399,31.7062,1
51-01,51,7,362.1349,58.2986,0.0,3
51-02,51,6,274.3439,65.883,0.0,2
51-03,51,5,293.4809,121.3977,0.0,0
53-01,53,6,363.8805,112.5463,0.0,3
53-02,53,5,232.6625,71.2669,0.0,1
53-03,53,5,273.2759,94.2942,0.0,1
54-01,54,5,241.0305,68.978,5.5002,1
55-01,55,7,367.1575,93.6759,0.0,4
55-02,55,6,314.5508,91.0666,0.0,3
56-01,56,2,68.5225,36.0632,25.2457,1
