district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,289.1442,50.555,0.0,3
01-02,1,6,198.8825,57.5683,0.998,1
02-01,2,2,87.0887,57.4926,24.4295,0
04-01,4,7,415.0682,98.4763,0.0,1
04-02,4,7,403.8859,81.59,0.0,1
04-03,4,5,818.954,262.3753,0.0733,0
05-01,5,4,150.181,60.3133,5.308,2
05-02,5,4,133.6282,65.6924,9.7244,3
06-01,6,7,673.9968,118.9166,0.0,2
06-02,6,7,201.6673,24.1959,0.0,3
06-03,6,7,172.2026,31.6753,0.0,3
06-04,6,7,432.2561,99.2995,0.0,1
06-05,6,7,183.3385,32.462,0.0,2
06-06,6,7,240.9743,45.7811,0.0,2
06-07,6,7,226.0645,71.6048,0.0,2
06-08,6,7,179.294,24.7834,0.0,3
06-09,6,7,237.3862,36.8345,0.0,2
06-10,6,7,68.3936,3.705,0.0,3
06-11,6,7,77.6767,13.938,0.7882,4
06-12,6,7,6.7365,0.0,0.0,5
06-13,6,7,18.5679,1.4938,0.0,4
06-14,6,7,9.6597,0.0,0.0,4
06-15,6,6,2729.0536,700.9407,0.0,2
08-01,8,5,266.8081,63.9221,0.3226,2
08-02,8,5,262.5902,76.9515,0.0,1
08-03,8,5,58.2697,16.2712,2.1848,2
09-01,9,5,221.6472,78.4283,0.3485,1
09-02,9,4,124.3623,51.6857,4.769,1
10-01,10,3,151.5207,66.9367,2.6002,1
11-01,11,2,84.7581,44.2473,28.8769,0
12-01,12,7,369.3716,81.0551,0.0,1
12-02,12,7,232.3038,30.7217,0.0,1
12-03,12,7,318.8488,70.5053,0.0,1
12-04,12,7,375.8359,78.1146,0.0,2
12-05,12,7,440.5461,76.3449,6.9592,2
12-06,12,7,266.6934,45.4038,8.0381,3
12-07,12,5,112.2172,35.6717,0.0,1
12-08,12,5,25.8618,4.4351,1.1189,2
12-09,12,5,2141.6789,722.1556,0.0,1
13-01,13,7,372.4283,85.395,0.0,3
13-02,13,7,276.5805,26.0742,0.0,2
13-03,13,7,305.5808,54.2408,0.0,1
13-04,13,7,49.766,5.4292,0.0,3
15-01,15,4,143.5467,40.1427,0.0,1
16-01,16,5,227.7007,66.8733,0.0,2
17-01,17,7,404.9648,115.4907,0.0,1
17-02,17,7,88.4308,11.0408,0.0,3
17-03,17,7,192.8711,27.0547,0.0,4
17-04,17,7,261.4548,58.9601,0.0,1
17-05,17,6,82.8957,16.0887,0.0,2
18-01,18,7,338.7135,71.2086,0.0,2
18-02,18,6,280.0094,70.7599,0.0,1
18-03,18,5,69.8555,22.2897,6.0081,3
19-01,19,4,189.4666,91.4576,0.0021,1
19-02,19,4,120.1777,37.9214,16.1665,2
20-01,20,4,129.5027,54.0944,1.8828,2
20-02,20,4,129.8887,36.6332,0.4827,2
21-01,21,7,290.5191,59.7236,0.0,3
21-02,21,5,197.845,72.828,5.492,2
22-01,22,7,224.4836,56.6658,0.0,1
22-02,22,5,122.0059,28.5917,4.2975,1
23-01,23,4,172.2646,70.9124,0.0,0
24-01,24,6,264.2351,55.8977,0.0,3
24-02,24,5,161.6554,52.5305,2.6882,1
24-03,24,5,118.2116,39.7981,0.0,1
25-01,25,7,255.0079,36.94,0.0,3
25-02,25,6,227.1436,58.9848,0.0,1
25-03,25,5,81.2177,21.7076,0.0,1
26-01,26,7,304.2021,64.2186,0.0,3
26-02,26,7,307.9845,73.8556,0.0,2
26-03,26,7,306.4528,57.6435,0.0,2
26-04,26,6,21.2328,1.0722,0.0,4
27-01,27,5,221.4381,52.9559,1.6845,1
