district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,199.3579,35.6603,0.4688,1
01-02,1,7,153.2926,20.2307,0.0,1
01-03,1,7,151.2549,33.5599,0.0,2
02-01,2,4,89.992,32.1272,0.5913,1
04-01,4,9,222.6584,18.0019,0.0,2
04-02,4,9,330.4109,44.4205,0.0,2
04-03,4,7,283.7051,57.6855,0.6339,1
04-04,4,5,4.9231,0.0001,0.0,4
05-01,5,7,155.7362,34.8397,3.4241,3
05-02,5,6,136.6311,41.0817,0.0,1
06-01,6,9,695.912,113.7995,0.0,0
06-02,6,9,208.1494,24.9611,0.0,5
06-03,6,9,177.012,8.6885,0.0,3
06-04,6,9,211.2995,19.3677,0.0,3
06-05,6,9,234.5309,30.5994,0.0,4
06-06,6,9,91.7513,8.1524,0.0,4
06-07,6,9,168.9572,16.116,0.0,3
06-08,6,9,175.1018,32.4999,0.0,3
06-09,6,9,155.6676,29.0512,0.0,2
06-10,6,9,113.6036,14.0213,0.0,3
06-11,6,7,109.3298,19.2189,0.0,3
06-12,6,7,110.9559,18.986,0.0,1
06-13,6,7,126.742,17.3353,0.0,2
06-14,6,7,13.2754,1.4387,0.0,5
06-15,6,7,45.7275,9.0049,2.3927,4
06-16,6,7,51.3577,7.4363,0.0,3
06-17,6,7,104.9534,18.2222,0.0,2
06-18,6,7,7.0865,0.0,0.0,5
06-19,6,7,10.1096,0.1658,0.0,4
06-20,6,7,2811.523,757.4689,0.0,3
06-21,6,5,2811.523,939.0836,0.0,1
08-01,8,9,221.6818,23.7118,0.3307,3
08-02,8,5,110.7633,33.0502,0.0,1
08-03,8,5,154.8661,47.9734,0.0,1
08-04,8,5,116.3313,44.8211,0.0,0
09-01,9,9,227.6808,28.5148,0.0,4
09-02,9,6,127.5383,22.2194,1.9194,2
10-01,10,5,155.8827,47.1375,2.7781,3
11-01,11,4,86.9314,25.0837,7.4741,2
12-01,12,9,203.8173,9.6548,0.0,3
12-02,12,9,177.562,8.708,0.0,2
12-03,12,9,168.31,13.3912,0.0,3
12-04,12,9,278.8611,21.6872,0.0,3
12-05,12,9,330.4179,31.6631,0.0,1
12-06,12,7,231.4258,35.6054,2.3429,3
12-07,12,7,217.1479,35.4661,4.0963,3
12-08,12,7,186.3755,36.3962,0.0,3
12-09,12,7,186.0674,33.3202,3.8207,3
12-10,12,7,161.0991,40.952,2.3571,2
12-11,12,5,64.1708,12.1887,0.0001,3
12-12,12,5,5.9212,0.362,0.0,4
13-01,13,9,184.5734,14.1056,0.0,3
13-02,13,9,272.0761,23.5173,0.0,3
13-03,13,7,190.7023,39.1003,0.0,1
13-04,13,7,142.093,30.966,0.0,3
13-05,13,7,130.9213,32.9448,3.5282,2
13-06,13,6,115.1919,24.5369,0.0,1
15-01,15,8,147.5201,24.4054,0.0,2
16-01,16,10,234.2091,31.3175,0.0,3
17-01,17,9,416.5289,50.6335,0.0,2
17-02,17,9,90.8494,6.079,0.0,3
17-03,17,9,165.9089,7.4116,0.0,3
17-04,17,7,127.4976,21.782,0.0,3
17-05,17,7,129.3378,14.045,0.0,3
17-06,17,7,124.6609,24.288,0.0,2
17-07,17,6,4.4812,0.0689,0.0,5
18-01,18,9,263.3187,39.7739,0.0,3
18-02,18,7,265.6287,66.9481,0.0,1
18-03,18,7,170.7297,22.9763,0.0,2
18-04,18,5,9.3287,0.9488,0.244,4
19-01,19,7,179.7424,38.3732,0.0,1
19-02,19,7,139.0451,23.4809,0.0,2
20-01,20,7,133.6673,23.4595,0.8631,3
20-02,20,5,133.278,30.2909,0.0,1
21-01,21,7,174.5167,41.7006,0.0,1
21-02,21,6,137.0076,37.9879,0.0,2
21-03,21,5,192.1438,49.3145,3.6347,2
22-01,22,9,188.0627,13.9586,0.0,3
22-02,22,5,62.8463,13.7483,0.0,2
22-03,22,5,106.3752,24.0444,5.1064,2
23-01,23,7,176.9909,33.0894,0.0,3
24-01,24,9,165.8762,20.3704,0.0,1
24-02,24,7,239.5436,63.4385,4.2686,3
24-03,24,5,113.1335,35.6276,2.0484,1
24-04,24,5,41.418,13.0429,0.0,3
25-01,25,9,212.2601,26.3212,0.0,3
25-02,25,9,218.7444,16.0776,0.0,4
25-03,25,7,135.7809,31.3363,0.0,2
25-04,25,5,11.7571,1.671,0.0,4
26-01,26,9,200.6324,10.8078,0.0,2
26-02,26,9,205.1503,11.9704,0.0,4
26-03,26,7,118.2903,19.7029,0.0,4
26-04,26,7,260.7059,57.6881,0.0,3
26-05,26,5,142.6764,15.2562,0.0,2
26-06,26,5,38.3977,9.341,0.4463,3
27-01,27,9,223.2926,21.3167,0.0,3
27-02,27,5,98.0065,27.6245,0.0,1
27-03,27,5,118.3589,28.6163,0.0002,1
27-04,27,5,87.9729,31.3081,0.0,2
28-01,28,7,171.5818,24.7008,1.1766,2
28-02,28,5,127.2634,20.8403,0.1982,1
29-01,29,9,232.1564,21.0785,0.0,3
29-02,29,7,163.5918,37.2405,0.0,2
29-03,29,5,151.6808,30.4617,2.891,1
29-04,29,5,122.9849,35.4843,0.0,1
30-01,30,6,186.4683,31.3728,0.0,2
31-01,31,10,207.2786,15.8106,0.0,1
32-01,32,7,397.5971,120.2246,0.0,2
32-02,32,6,105.9191,18.158,0.0,2
33-01,33,7,192.8464,35.3981,0.0,3
34-01,34,9,196.3729,39.3727,0.0,2
34-02,34,9,210.083,18.5537,0.0,3
34-03,34,7,136.8175,24.4861,0.0,2
34-04,34,7,195.7802,35.9502,0.0,5
34-05,34,6,105.7586,13.2248,1.6639,3
35-01,35,6,171.6703,56.9014,0.0,1
35-02,35,5,118.1655,27.0102,10.3325,1
36-01,36,9,157.9357,6.8528,0.0,3
36-02,36,9,139.5379,11.1069,0.0,3
36-03,36,9,351.5161,22.6259,0.0,1
36-04,36,9,213.8705,29.0342,0.0,5
36-05,36,7,113.1871,13.8718,0.0,4
36-06,36,7,183.5394,24.8481,0.0,3
36-07,36,7,119.8013,25.9734,0.0,3
36-08,36,7,132.0351,14.2739,0.9863,4
36-09,36,7,82.8122,16.6918,0.0,4
36-10,36,7,147.5424,34.4662,0.0,3
36-11,36,6,18.9942,3.0857,1.412,3
37-01,37,9,225.9458,40.4352,0.0,3
37-02,37,7,200.6229,48.251,0.0,1
37-03,37,7,144.1997,17.1908,0.0,2
37-04,37,7,169.5662,37.0435,0.0,2
37-05,37,7,211.7591,40.9,0.0,0
37-06,37,6,89.7206,22.6711,1.054,2
38-01,38,4,79.2221,25.8801,3.6088,1
39-01,39,9,170.4601,27.8847,0.0,2
39-02,39,9,211.1596,24.8504,0.0,0
39-03,39,7,262.9895,52.7057,0.0,2
39-04,39,7,195.2258,31.5718,0.0,1
39-05,39,7,239.7957,43.1808,0.0,2
39-06,39,5,118.4769,31.3233,0.3991,1
39-07,39,5,31.9274,6.343,0.007,2
40-01,40,7,229.8327,34.1941,0.0,1
40-02,40,5,144.7859,40.9798,3.6404,1
40-03,40,5,58.2702,10.9407,5.608,2
41-01,41,9,310.1779,33.0236,0.0,3
41-02,41,9,333.6693,31.0196,0.0,2
42-01,42,9,294.3232,32.3794,0.0,2
42-02,42,9,268.7973,24.6043,0.0,4
42-03,42,7,173.1868,36.3912,0.0,2
42-04,42,7,158.7062,28.7378,0.0,2
42-05,42,7,185.8639,24.0775,0.0,2
42-06,42,5,173.7937,52.5408,5.8943,1
42-07,42,5,234.4954,93.1492,0.6877,0
42-08,42,5,106.0364,30.0448,4.5708,1
44-01,44,6,118.5721,29.9945,0.0,2
45-01,45,9,296.7637,19.9338,0.0,1
45-02,45,7,205.4096,33.054,0.0,2
45-03,45,6,14.0159,1.6026,0.0,5
46-01,46,5,99.6922,32.122,4.2611,1
47-01,47,9,189.3509,24.7235,0.0,3
47-02,47,7,175.0809,41.5194,6.0188,3
47-03,47,7,261.7614,51.5839,1.612,1
47-04,47,6,192.159,42.0659,10.0541,3
48-01,48,9,348.1621,53.4947,0.0,2
48-02,48,9,170.3066,25.8351,0.0,2
48-03,48,9,187.5681,25.3669,0.0,4
48-04,48,9,194.6692,14.8247,0.0,2
48-05,48,9,202.6338,13.1391,0.0,2
48-06,48,9,175.1704,18.2018,0.0,3
48-07,48,7,224.2444,58.5873,0.0,1
48-08,48,7,138.6132,18.6034,0.0,2
48-09,48,7,158.2943,28.8743,0.0,3
48-10,48,7,117.2954,11.8797,0.0,3
48-11,48,7,118.2808,31.7515,2.0419,3
48-12,48,7,146.6991,32.7083,0.3213,2
48-13,48,7,138.7462,14.4664,0.5282,1
48-14,48,7,116.2422,10.6154,0.9083,2
48-15,48,7,13.2001,0.6352,0.0,5
48-16,48,5,19.3845,2.6329,0.3692,3
