district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,107.1093,16.6547,0.0,3
01-02,1,7,128.9137,17.7314,0.0,1
01-03,1,7,127.6124,29.5651,0.0,2
01-04,1,5,60.8763,13.7622,0.3415,1
02-01,2,4,75.4755,28.9418,0.5597,2
04-01,4,9,369.3189,29.8076,4.8363,3
04-02,4,9,287.873,33.3701,1.9545,2
04-03,4,7,66.5057,5.037,1.4094,2
04-04,4,7,4.2829,0.0,0.0,6
04-05,4,5,727.9804,226.1246,0.0613,0
05-01,5,6,94.2724,28.0424,0.2692,1
05-02,5,5,95.312,41.4769,0.0,1
05-03,5,5,59.9921,13.8708,0.6276,2
06-01,6,9,586.3359,55.5922,0.0,2
06-02,6,9,175.7389,13.2547,0.0,3
06-03,6,9,152.9649,7.4319,0.0,3
06-04,6,9,178.4208,17.5408,0.0,3
06-05,6,9,199.5384,13.9299,0.0,5
06-06,6,9,80.5257,10.8411,0.0,4
06-07,6,9,147.3019,13.4519,0.0,3
06-08,6,9,150.4953,28.9774,0.0,3
06-09,6,9,136.1069,24.9476,0.0,3
06-10,6,9,97.1647,11.6444,0.0,3
06-11,6,9,124.4577,15.1122,0.0,3
06-12,6,9,140.5005,13.6623,0.0,3
06-13,6,9,73.1336,2.2525,0.0,3
06-14,6,7,38.3423,8.2559,0.5794,3
06-15,6,7,89.282,15.9,0.0,1
06-16,6,7,5.3367,0.0,0.0,6
06-17,6,7,15.6695,1.4262,0.0,4
06-18,6,7,7.8602,0.0,0.0,5
06-19,6,7,2399.1758,588.291,0.0,2
06-20,6,7,2399.1758,588.291,0.0,2
06-21,6,7,2399.1758,588.291,0.0,2
06-22,6,7,2399.1758,588.291,0.0,2
06-23,6,7,2399.1758,588.291,0.0,2
06-24,6,7,2399.1758,588.291,0.0,2
06-25,6,7,2399.1758,588.291,0.0,2
06-26,6,5,2399.1758,812.8455,0.0,1
08-01,8,9,193.9485,28.7895,0.2906,3
08-02,8,9,175.4857,19.42,2.8399,2
08-03,8,7,132.38,25.2702,0.0,4
08-04,8,5,21.9558,6.286,0.0,2
09-01,9,9,149.3533,14.4347,0.0,4
09-02,9,5,48.1593,9.1114,0.9602,2
09-03,9,5,111.6583,29.3521,4.2764,2
10-01,10,5,134.0728,39.2953,1.8886,2
11-01,11,4,76.065,20.9843,6.4617,2
12-01,12,9,170.4555,8.5404,0.0,3
12-02,12,9,150.8855,7.5427,0.0,3
12-03,12,9,140.6276,11.9849,0.0,3
12-04,12,9,237.4665,20.3372,0.0,4
12-05,12,9,224.4067,20.3885,0.0,2
12-06,12,9,251.2509,20.3589,2.2177,2
12-07,12,7,143.3046,20.8082,3.2718,3
12-08,12,7,193.5878,26.0642,5.8262,3
12-09,12,7,102.1192,22.3159,0.0,4
12-10,12,7,131.6022,26.9492,0.0,3
12-11,12,7,23.9775,3.7451,1.5374,5
12-12,12,7,91.6643,10.4266,0.0,2
12-13,12,6,1.1062,0.0,0.0,6
12-14,12,5,1863.6911,649.5881,0.0,1
12-15,12,5,1863.6911,649.5881,0.0,1
13-01,13,9,151.3595,20.7729,0.0,3
13-02,13,9,193.3218,22.4182,0.0,1
13-03,13,7,150.2438,46.5268,0.0,2
13-04,13,7,139.0764,9.5269,0.0,2
13-05,13,7,102.0986,23.1473,0.0,4
13-06,13,7,116.9464,29.6983,3.4823,2
13-07,13,5,1.9668,0.0001,0.0,5
13-08,13,5,24.5328,6.302,1.5133,2
15-01,15,8,127.6533,20.4961,0.0,2
16-01,16,10,201.6674,26.133,0.0,3
17-01,17,9,358.7082,40.1832,0.0,2
17-02,17,9,78.7562,9.8891,0.0,4
17-03,17,9,145.0156,5.7499,0.0,3
17-04,17,9,126.4934,13.9626,0.0,4
17-05,17,7,110.9215,14.9254,0.0,3
17-06,17,7,95.5257,17.2802,0.0,1
17-07,17,7,0.5759,0.0,0.0,7
17-08,17,5,916.0265,338.6014,0.0,2
17-09,17,5,916.0265,338.6014,0.0,2
18-01,18,9,166.6004,12.7847,0.0,4
18-02,18,7,178.3003,41.4369,0.0,0
18-03,18,7,145.0614,20.5349,0.0,2
18-04,18,7,108.8341,22.5458,0.0,2
18-05,18,5,8.0727,0.8143,0.1825,4
19-01,19,7,152.6644,33.5824,0.0,1
19-02,19,5,70.3942,14.652,3.1854,1
19-03,19,5,50.0132,10.6473,3.8413,1
20-01,20,5,83.5923,21.2818,1.1064,3
20-02,20,5,89.911,18.9568,0.0,2
20-03,20,5,55.6725,16.4356,4.9572,3
21-01,21,7,131.8086,25.4732,0.0,1
21-02,21,6,114.1611,29.1945,0.0,2
21-03,21,5,142.6927,50.7288,3.0967,1
21-04,21,5,38.4853,5.8738,0.0,1
22-01,22,9,127.3882,11.6641,0.0,3
22-02,22,5,60.6622,12.3745,0.0,1
22-03,22,5,75.0529,12.997,4.5209,2
22-04,22,5,40.2077,9.184,1.9815,3
