winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,8999.24,19.72,surviving,0.0,45631.1423,,
Initial_Slate,LBR_1,LBR_1,LBR,8950.2458,19.61,surviving,0.0,45631.1423,,
Initial_Slate,POP_1,POP_1,POP,6299.3036,13.8,surviving,0.0,45631.1423,,
Initial_Slate,NAT_1,NAT_1,NAT,4447.6588,9.75,surviving,0.0,45631.1423,,
Initial_Slate,CUP_1,CUP_1,CUP,4363.3547,9.56,surviving,0.0,45631.1423,,
Initial_Slate,LIB_1,LIB_1,LIB,4204.7856,9.21,surviving,0.0,45631.1423,,
Initial_Slate,DSA_1,DSA_1,DSA,2993.6969,6.56,surviving,0.0,45631.1423,,
Initial_Slate,OAO_1,OAO_1,OAO,2819.4173,6.18,surviving,0.0,45631.1423,,
Initial_Slate,PRG_1,PRG_1,PRG,2553.4395,5.6,surviving,0.0,45631.1423,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,45631.1423,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,45631.1423,,
After_Retail,CON_1,CON_1,CON,3510.0879,7.69,surviving,3510.0879,45631.1423,8999.24,19.72
After_Retail,CON_2,CON_2,CON,3510.0879,7.69,surviving,3510.0879,45631.1423,0.0,0.0
After_Retail,CON_3,CON_3,CON,3510.0879,7.69,surviving,3510.0879,45631.1423,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,3510.0879,7.69,surviving,3510.0879,45631.1423,4363.3547,9.56
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,3510.0879,7.69,surviving,3510.0879,45631.1423,2993.6969,6.56
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,3510.0879,7.69,surviving,3510.0879,45631.1423,8950.2458,19.61
After_Retail,LBR_2,LBR_2,LBR,3510.0879,7.69,surviving,3510.0879,45631.1423,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,3510.0879,7.69,surviving,3510.0879,45631.1423,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,3510.0879,7.69,surviving,3510.0879,45631.1423,4204.7856,9.21
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,3510.0879,7.69,surviving,3510.0879,45631.1423,4447.6588,9.75
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,2819.4173,6.18
After_Retail,POP_1,POP_1,POP,3510.0879,7.69,surviving,3510.0879,45631.1423,6299.3036,13.8
After_Retail,POP_2,POP_2,POP,3510.0879,7.69,surviving,3510.0879,45631.1423,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,2553.4395,5.6
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,3510.0879,45631.1423,0.0,0.0
After_Pod_A,CON_1,CON_1,CON,4563.1142,10.0,surviving,4563.1142,45631.1423,9650.2702,21.15
After_Pod_A,CON_2,CON_2,CON,4563.1142,10.0,surviving,4563.1142,45631.1423,0.0,0.0
After_Pod_A,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,4563.1142,45631.1423,0.0,0.0
After_Pod_A,CUP_1,CUP_1,CUP,4563.1142,10.0,surviving,4563.1142,45631.1423,5541.2753,12.14
After_Pod_A,DSA_1,DSA_1,DSA,4563.1142,10.0,surviving,4563.1142,45631.1423,3951.3762,8.66
After_Pod_A,LBR_1,LBR_1,LBR,4563.1142,10.0,surviving,4563.1142,45631.1423,9439.7887,20.69
After_Pod_A,LBR_2,LBR_2,LBR,4563.1142,10.0,surviving,4563.1142,45631.1423,0.0,0.0
After_Pod_A,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,4563.1142,45631.1423,0.0,0.0
After_Pod_A,LIB_1,LIB_1,LIB,4563.1142,10.0,surviving,4563.1142,45631.1423,6301.4694,13.81
After_Pod_A,NAT_1,NAT_1,NAT,4563.1142,10.0,surviving,4563.1142,45631.1423,4447.6588,9.75
After_Pod_A,POP_1,POP_1,POP,4563.1142,10.0,surviving,4563.1142,45631.1423,6299.3036,13.8
After_Pod_A,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,4563.1142,45631.1423,0.0,0.0
After_Pod_C,CON_1,CON_1,CON,5703.8928,12.5,surviving,5703.8928,45631.1423,9650.2702,21.15
After_Pod_C,CON_2,CON_2,CON,5703.8928,12.5,surviving,5703.8928,45631.1423,0.0,0.0
After_Pod_C,CUP_1,CUP_1,CUP,5703.8928,12.5,surviving,5703.8928,45631.1423,5541.2753,12.14
After_Pod_C,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,5703.8928,45631.1423,3951.3762,8.66
After_Pod_C,LBR_1,LBR_1,LBR,5703.8928,12.5,surviving,5703.8928,45631.1423,9439.7887,20.69
After_Pod_C,LBR_2,LBR_2,LBR,5703.8928,12.5,surviving,5703.8928,45631.1423,0.0,0.0
After_Pod_C,LIB_1,LIB_1,LIB,5703.8928,12.5,surviving,5703.8928,45631.1423,6301.4694,13.81
After_Pod_C,NAT_1,NAT_1,NAT,0.0,0.0,eliminated_this_round,5703.8928,45631.1423,4447.6588,9.75
After_Pod_C,POP_1,POP_1,POP,5703.8928,12.5,surviving,5703.8928,45631.1423,6299.3036,13.8
After_Pod_BD,CON_1,CON_1,CON,7605.1904,16.67,surviving,7605.1904,45631.1423,12736.9065,27.91
After_Pod_BD,CON_2,CON_2,CON,0.0,0.0,eliminated_this_round,7605.1904,45631.1423,0.0,0.0
After_Pod_BD,CUP_1,CUP_1,CUP,7605.1904,16.67,surviving,7605.1904,45631.1423,5559.6597,12.18
After_Pod_BD,LBR_1,LBR_1,LBR,7605.1904,16.67,surviving,7605.1904,45631.1423,12328.7752,27.02
After_Pod_BD,LBR_2,LBR_2,LBR,0.0,0.0,eliminated_this_round,7605.1904,45631.1423,0.0,0.0
After_Pod_BD,LIB_1,LIB_1,LIB,7605.1904,16.67,surviving,7605.1904,45631.1423,7359.8054,16.13
After_Pod_BD,POP_1,POP_1,POP,7605.1904,16.67,surviving,7605.1904,45631.1423,7645.9955,16.76
