winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,165.78,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,101.67,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,63.67,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,55.15,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,20.82,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,5.01,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.61,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,3.0,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.79,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,12.12,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,1.35,surplus
After_Retail,LBR_3,LBR_3,STY_2,STY_2,0.82,elimination
After_Retail,LBR_3,LBR_3,CUP_1,CUP_1,0.2,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.17,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.12,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.01,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.0,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,5.27,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,0.54,elimination
After_Retail,STY_2,STY_2,CUP_1,CUP_1,0.46,elimination
After_Retail,POP_1,POP_1,CUP_1,CUP_1,0.17,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.1,surplus
After_Retail,LIB_2,LIB_2,CUP_1,CUP_1,5.4,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,2.09,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,1.75,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,731.81,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,318.6,surplus
After_Pod_A,LIB_1,LIB_1,LBR_2,LBR_2,52.67,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,12.19,surplus
After_Pod_A,LIB_1,LIB_1,PRG_1,PRG_1,7.11,surplus
After_Pod_A,LIB_1,LIB_1,DSA_1,DSA_1,6.56,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,2.79,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.04,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,40.15,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,17.63,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.44,surplus
After_Pod_A,CON_2,CON_2,POP_1,POP_1,14.87,surplus
After_Pod_A,CON_2,CON_2,CUP_1,CUP_1,10.52,surplus
After_Pod_A,CON_2,CON_2,STY_1,STY_1,4.37,surplus
After_Pod_A,CON_2,CON_2,OAO_1,OAO_1,2.69,surplus
After_Pod_A,CON_2,CON_2,LBR_2,LBR_2,2.15,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,201.54,elimination
After_Pod_A,LBR_2,LBR_2,CUP_1,CUP_1,26.96,elimination
After_Pod_A,LBR_2,LBR_2,DSA_1,DSA_1,21.79,elimination
After_Pod_A,LBR_2,LBR_2,OAO_1,OAO_1,5.21,elimination
After_Pod_A,LBR_2,LBR_2,PRG_1,PRG_1,2.71,elimination
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,1.43,elimination
After_Pod_A,STY_1,STY_1,POP_1,POP_1,7.8,surplus
After_Pod_A,STY_1,STY_1,CUP_1,CUP_1,1.62,surplus
After_Pod_A,STY_1,STY_1,DSA_1,DSA_1,0.95,surplus
After_Pod_A,DSA_1,DSA_1,PRG_1,PRG_1,33.23,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,351.48,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.24,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1176.71,surplus
After_Pod_C,LBR_1,LBR_1,STY_1,STY_1,385.92,surplus
After_Pod_C,LBR_1,LBR_1,LIB_1,LIB_1,98.92,surplus
After_Pod_C,LBR_1,LBR_1,CUP_1,CUP_1,60.34,surplus
After_Pod_C,LBR_1,LBR_1,CON_2,CON_2,19.34,surplus
After_Pod_C,LBR_1,LBR_1,PRG_1,PRG_1,5.37,surplus
After_Pod_C,LBR_1,LBR_1,POP_1,POP_1,2.38,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,38.12,surplus
After_Pod_C,LIB_1,LIB_1,PRG_1,PRG_1,12.46,surplus
After_Pod_C,LIB_1,LIB_1,STY_1,STY_1,0.04,surplus
After_Pod_C,POP_1,POP_1,STY_1,STY_1,634.46,elimination
After_Pod_C,POP_1,POP_1,CON_2,CON_2,226.02,elimination
After_Pod_C,POP_1,POP_1,CUP_1,CUP_1,108.42,elimination
After_Pod_C,POP_1,POP_1,NAT_1,NAT_1,54.98,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1968.94,surplus
After_Pod_BD,LBR_1,LBR_1,STY_1,STY_1,262.67,surplus
After_Pod_BD,LBR_1,LBR_1,LIB_1,LIB_1,75.71,surplus
After_Pod_BD,LBR_1,LBR_1,CUP_1,CUP_1,42.97,surplus
After_Pod_BD,LBR_1,LBR_1,CON_2,CON_2,13.15,surplus
After_Pod_BD,LIB_1,LIB_1,CUP_1,CUP_1,55.74,surplus
After_Pod_BD,LIB_1,LIB_1,STY_1,STY_1,0.14,surplus
After_Pod_BD,CON_2,CON_2,CUP_1,CUP_1,523.12,elimination
After_Pod_BD,CON_2,CON_2,STY_1,STY_1,265.87,elimination
After_Pod_BD,CON_2,CON_2,NAT_1,NAT_1,216.05,elimination
After_Pod_BD,CUP_1,CUP_1,STY_1,STY_1,489.67,elimination
After_Pod_BD,CUP_1,CUP_1,NAT_1,NAT_1,0.75,elimination
