winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,161.79,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,97.18,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,63.26,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,56.08,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,22.42,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,5.15,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.72,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,3.08,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.84,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,4.94,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,0.49,surplus
After_Retail,LBR_3,LBR_3,STY_2,STY_2,0.3,elimination
After_Retail,LBR_3,LBR_3,CUP_1,CUP_1,0.07,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.06,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.04,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,0.01,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.0,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.0,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,4.01,elimination
After_Retail,STY_2,STY_2,CUP_1,CUP_1,0.48,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,0.35,elimination
After_Retail,STY_2,STY_2,CON_3,CON_3,0.11,elimination
After_Retail,STY_2,STY_2,PRG_1,PRG_1,0.0,elimination
After_Retail,POP_1,POP_1,CON_3,CON_3,0.12,surplus
After_Retail,POP_1,POP_1,CUP_1,CUP_1,0.1,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.02,surplus
After_Retail,LIB_2,LIB_2,CUP_1,CUP_1,11.34,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,5.47,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,4.11,elimination
After_Retail,LIB_2,LIB_2,CON_3,CON_3,0.02,elimination
After_Retail,CUP_1,CUP_1,CON_3,CON_3,3.37,surplus
After_Retail,NAT_2,NAT_2,CON_3,CON_3,41.68,elimination
After_Retail,DSA_1,DSA_1,PRG_1,PRG_1,12.44,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,715.43,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,621.9,surplus
After_Pod_A,LIB_1,LIB_1,LBR_2,LBR_2,66.46,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,15.38,surplus
After_Pod_A,LIB_1,LIB_1,PRG_1,PRG_1,10.84,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,3.52,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.05,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,48.18,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,21.16,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.52,surplus
After_Pod_A,CON_2,CON_2,CON_3,CON_3,58.22,surplus
After_Pod_A,CON_3,CON_3,POP_1,POP_1,26.82,elimination
After_Pod_A,CON_3,CON_3,CUP_1,CUP_1,18.69,elimination
After_Pod_A,CON_3,CON_3,STY_1,STY_1,6.04,elimination
After_Pod_A,CON_3,CON_3,OAO_1,OAO_1,3.71,elimination
After_Pod_A,CON_3,CON_3,LBR_2,LBR_2,2.97,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,335.35,elimination
After_Pod_A,OAO_1,OAO_1,LBR_2,LBR_2,137.21,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,36.26,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.28,elimination
After_Pod_A,CUP_1,CUP_1,LBR_2,LBR_2,43.5,surplus
After_Pod_A,CUP_1,CUP_1,STY_1,STY_1,41.49,surplus
After_Pod_A,CUP_1,CUP_1,POP_1,POP_1,41.28,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,107.51,surplus
After_Pod_A,LBR_2,LBR_2,PRG_1,PRG_1,6.26,surplus
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,1.56,surplus
After_Pod_A,STY_1,STY_1,POP_1,POP_1,39.43,surplus
After_Pod_A,STY_1,STY_1,PRG_1,PRG_1,0.02,surplus
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1152.28,surplus
After_Pod_C,LIB_1,LIB_1,LBR_1,LBR_1,560.39,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,146.98,surplus
After_Pod_C,LIB_1,LIB_1,CON_2,CON_2,0.77,surplus
After_Pod_C,LIB_1,LIB_1,STY_1,STY_1,0.15,surplus
After_Pod_C,LBR_1,LBR_1,LBR_2,LBR_2,1359.66,surplus
After_Pod_C,STY_1,STY_1,LBR_2,LBR_2,375.48,elimination
After_Pod_C,STY_1,STY_1,POP_1,POP_1,320.75,elimination
After_Pod_C,STY_1,STY_1,CUP_1,CUP_1,69.28,elimination
After_Pod_C,STY_1,STY_1,CON_2,CON_2,37.44,elimination
