winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,161.79,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,97.18,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,63.26,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,56.08,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,22.42,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,5.15,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.72,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,3.08,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.84,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,4.94,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,0.49,surplus
After_Retail,LBR_3,LBR_3,STY_2,STY_2,0.3,elimination
After_Retail,LBR_3,LBR_3,CUP_1,CUP_1,0.07,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.06,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.04,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,0.01,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.0,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.0,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,4.01,elimination
After_Retail,STY_2,STY_2,CUP_1,CUP_1,0.48,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,0.35,elimination
After_Retail,STY_2,STY_2,CON_3,CON_3,0.26,elimination
After_Retail,STY_2,STY_2,LIB_2,LIB_2,0.13,elimination
After_Retail,STY_2,STY_2,PRG_1,PRG_1,0.0,elimination
After_Retail,POP_1,POP_1,CON_3,CON_3,0.35,surplus
After_Retail,POP_1,POP_1,CUP_1,CUP_1,0.11,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.03,surplus
After_Retail,POP_1,POP_1,DSA_1,DSA_1,0.0,surplus
After_Retail,LIB_2,LIB_2,CUP_1,CUP_1,15.68,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,6.2,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,4.33,elimination
After_Retail,LIB_2,LIB_2,CON_3,CON_3,0.12,elimination
After_Retail,CUP_1,CUP_1,CON_3,CON_3,5.84,surplus
After_Retail,CUP_1,CUP_1,PRG_1,PRG_1,0.03,surplus
After_Retail,CUP_1,CUP_1,DSA_1,DSA_1,0.01,surplus
After_Retail,NAT_2,NAT_2,CON_3,CON_3,54.69,elimination
After_Retail,DSA_1,DSA_1,PRG_1,PRG_1,16.29,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,715.43,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,621.9,surplus
After_Pod_A,LIB_1,LIB_1,LBR_2,LBR_2,74.26,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,15.38,surplus
After_Pod_A,LIB_1,LIB_1,PRG_1,PRG_1,10.84,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,3.52,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.05,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,48.18,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,21.16,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.52,surplus
After_Pod_A,CON_2,CON_2,CON_3,CON_3,58.22,surplus
After_Pod_A,CON_3,CON_3,POP_1,POP_1,26.82,elimination
After_Pod_A,CON_3,CON_3,CUP_1,CUP_1,18.69,elimination
After_Pod_A,CON_3,CON_3,STY_1,STY_1,6.04,elimination
After_Pod_A,CON_3,CON_3,OAO_1,OAO_1,3.71,elimination
After_Pod_A,CON_3,CON_3,LBR_2,LBR_2,2.97,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,335.45,elimination
After_Pod_A,OAO_1,OAO_1,LBR_2,LBR_2,137.4,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,36.26,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.28,elimination
After_Pod_A,CUP_1,CUP_1,LBR_2,LBR_2,99.6,surplus
After_Pod_A,CUP_1,CUP_1,STY_1,STY_1,71.3,surplus
After_Pod_A,CUP_1,CUP_1,POP_1,POP_1,46.12,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,182.0,surplus
After_Pod_A,LBR_2,LBR_2,PRG_1,PRG_1,11.96,surplus
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,2.96,surplus
After_Pod_A,STY_1,STY_1,POP_1,POP_1,134.28,surplus
After_Pod_A,STY_1,STY_1,PRG_1,PRG_1,0.8,surplus
After_Pod_A,POP_1,POP_1,PRG_1,PRG_1,0.0,surplus
After_Pod_A,PRG_1,PRG_1,LIB_1,LIB_1,507.72,elimination
After_Pod_A,PRG_1,PRG_1,LBR_1,LBR_1,62.93,elimination
After_Pod_A,PRG_1,PRG_1,STY_1,STY_1,2.54,elimination
After_Pod_A,PRG_1,PRG_1,CUP_1,CUP_1,1.4,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1152.28,surplus
