district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,270.409,47.7359,0.0,0
01-02,1,6,185.8601,54.9749,0.0,0
02-01,2,2,81.2821,53.4864,22.9029,0
04-01,4,7,392.1935,91.9235,0.0,0
04-02,4,7,381.2737,77.7923,0.0,0
04-03,4,5,773.4672,272.6867,0.0,0
05-01,5,4,141.2352,56.8642,0.0,0
05-02,5,4,125.4576,62.8547,0.0,0
06-01,6,7,630.1663,168.0297,0.0,0
06-02,6,7,188.7031,22.6654,0.0,0
06-03,6,7,162.5837,30.136,0.0,0
06-04,6,7,405.1077,95.6071,0.0,0
06-05,6,7,173.8526,44.9729,0.0,0
06-06,6,7,227.4653,43.5679,0.0,0
06-07,6,7,213.778,67.6716,0.0,0
06-08,6,7,168.1228,38.8285,0.0,0
06-09,6,7,223.5191,34.8102,0.0,0
06-10,6,7,64.9435,3.4331,0.0,2
06-11,6,7,72.7434,10.976,0.0,3
06-12,6,7,6.0366,0.0,0.0,6
06-13,6,7,17.5493,1.3182,0.0,4
06-14,6,7,8.76,0.0,0.0,5
06-15,6,6,2564.1147,782.5823,0.0,0
08-01,8,5,252.3511,81.9135,0.0,0
08-02,8,5,247.932,102.3068,0.0,0
08-03,8,5,55.4359,15.184,0.0,0
09-01,9,5,209.5799,73.7686,0.0,0
09-02,9,4,118.0103,48.8273,0.6918,0
10-01,10,3,142.7967,62.7372,2.2444,0
11-01,11,2,80.4115,41.7161,27.1471,0
12-01,12,7,345.3563,77.7073,0.0,0
12-02,12,7,217.0652,36.1922,0.0,0
12-03,12,7,298.88,70.1797,0.0,0
12-04,12,7,350.6396,74.6111,0.0,0
12-05,12,7,412.92,73.0553,0.0,0
12-06,12,7,249.7982,55.9007,0.0,0
12-07,12,5,103.6007,29.5284,0.0,0
12-08,12,5,24.4247,4.1814,0.0,2
12-09,12,5,2002.685,680.4529,0.0,0
13-01,13,7,349.7629,82.1632,0.0,0
13-02,13,7,258.4233,52.6021,0.0,0
13-03,13,7,287.0065,62.879,0.0,0
13-04,13,7,46.7582,4.9852,0.0,2
15-01,15,4,135.6,37.7574,0.0,0
16-01,16,5,214.6841,62.1046,0.0,0
17-01,17,7,381.8365,107.6569,0.0,0
17-02,17,7,83.5935,10.4649,0.0,2
17-03,17,7,182.8391,25.6468,0.0,1
17-04,17,7,246.6714,56.1998,0.0,0
17-05,17,6,78.3813,15.3783,0.0,1
18-01,18,7,319.1029,67.9684,0.0,0
18-02,18,6,262.7371,64.991,0.0,0
18-03,18,5,65.8837,25.089,0.0,0
19-01,19,4,178.3216,86.5507,0.0,0
19-02,19,4,113.0365,46.1681,3.2159,0
20-01,20,4,122.7821,51.2561,0.0,0
20-02,20,4,121.5015,45.1167,0.0,0
21-01,21,7,272.0125,56.5558,0.0,0
21-02,21,5,185.7433,74.6456,0.0,0
22-01,22,7,210.5988,53.8845,0.0,0
22-02,22,5,114.3015,26.9687,0.0,0
23-01,23,4,162.8122,66.8646,0.0,0
24-01,24,6,249.2498,80.1524,0.0,0
24-02,24,5,151.9445,58.7979,0.0,0
24-03,24,5,111.1695,37.6732,0.0,0
25-01,25,7,242.1199,36.8975,0.0,0
25-02,25,6,214.712,61.6384,0.0,0
25-03,25,5,76.191,20.8269,0.0,0
26-01,26,7,286.2776,59.3526,0.0,1
26-02,26,7,291.006,70.1837,0.0,0
26-03,26,7,290.5302,54.452,0.0,0
26-04,26,6,20.0969,1.0041,0.0,4
27-01,27,5,211.0761,60.6886,0.0,0
27-02,27,5,183.7463,75.994,0.0,0
27-03,27,5,92.8692,24.4391,0.0,0
28-01,28,4,152.3939,62.969,0.0,0
28-02,28,4,115.2931,32.458,0.0,0
29-01,29,6,249.98,65.97,0.0,0
29-02,29,5,216.4612,84.6464,0.0,0
29-03,29,5,143.905,36.3256,0.0,1
30-01,30,3,171.2727,82.2362,14.051,0
31-01,31,5,188.2863,67.7726,0.0,0
32-01,32,4,361.995,148.4212,0.0,0
32-02,32,4,97.8029,37.4815,0.0,0
33-01,33,4,177.4488,95.2297,0.0,0
34-01,34,7,297.468,48.2972,0.0,0
34-02,34,7,279.4818,45.7216,0.0,0
34-03,34,5,101.9839,48.6446,0.0,0
34-04,34,5,97.8642,21.4238,0.0,0
35-01,35,6,262.994,73.9381,0.0,0
36-01,36,7,270.5689,62.5328,0.0,0
36-02,36,7,287.1937,41.5843,0.0,1
36-03,36,7,196.2093,40.2578,0.0,0
36-04,36,7,288.2917,67.0655,0.0,0
36-05,36,7,248.7643,60.3729,0.0,0
36-06,36,7,183.4398,32.3976,0.0,0
36-07,36,6,29.902,3.5009,0.0,3
36-08,36,5,16.3314,2.3082,0.0,2
37-01,37,7,344.4972,91.3487,0.0,0
37-02,37,7,293.7377,49.5985,0.0,0
37-03,37,7,308.2749,60.874,0.0,0
37-04,37,6,6.6886,0.0045,0.0,5
38-01,38,2,72.1942,43.4916,24.1891,0
39-01,39,7,261.5244,47.5535,0.0,0
39-02,39,7,383.5593,57.7081,0.0,0
39-03,39,7,299.8679,56.7016,0.0,0
39-04,39,5,173.6293,57.0354,0.0,0
39-05,39,5,4.9304,0.3978,0.0,4
40-01,40,5,220.0004,77.8944,0.0,0
40-02,40,5,175.7495,46.5719,0.0,0
41-01,41,6,405.1118,83.3067,0.0,0
41-02,41,5,192.0472,42.5455,0.0,0
42-01,42,7,330.5399,84.5657,0.0,0
42-02,42,7,367.6403,87.4155,0.0,0
42-03,42,7,385.0413,97.8666,0.0,0
42-04,42,7,363.9476,72.3648,0.0,0
42-05,42,6,20.6789,2.1176,0.0,3
44-01,44,3,108.9825,54.7439,2.484,0
45-01,45,7,267.9646,57.7817,0.0,1
45-02,45,6,202.3464,52.6317,0.0,0
46-01,46,2,90.7377,63.5238,35.7069,0
47-01,47,7,239.4372,66.0884,0.0,1
47-02,47,6,337.6474,84.6035,0.0,0
47-03,47,5,171.6093,39.7275,0.0,0
48-01,48,7,312.4099,75.6175,0.0,0
48-02,48,7,323.3684,94.6579,0.0,0
48-03,48,7,289.6043,40.7132,0.0,0
48-04,48,7,289.515,61.3106,0.0,0
48-05,48,7,268.5047,66.3387,0.0,0
48-06,48,7,246.8057,52.3054,0.0,0
48-07,48,7,231.7366,42.875,0.0,0
48-08,48,7,238.6084,38.329,0.0,0
48-09,48,7,2236.89,522.68,0.0,0
48-10,48,7,20.3886,2.1145,0.0,3
